domain,n_posts,total_engagement,median_engagement
www.risingsunschools.com,202,10877,33.5
www.gcsd.k12.sc.us,202,10606,27.0
www.vesd.net,202,10571,37.0
www.gibdist.net,202,9682,34.0
www.santarosa.k12.fl.us,202,9375,22.0
www.monashores.net,202,9150,30.5
boxelder.com,202,9099,18.0
www.tricreek.k12.in.us,202,9030,24.0
www.usd266.com,202,9027,20.0
www.cartervillelions.org,202,8856,24.0
www.hubbard.k12.oh.us,202,8817,26.5
www.fg.k12.ri.us,202,8735,32.0
www.bsics.org,202,8214,5.0
www.alcsny.org,202,8131,29.0
www.byramhills.org,202,8060,27.0
www.pembrokecsd.org,202,8009,23.0
www.highmountschool.com,202,7610,29.0
www.ftpayk12.org,202,7500,19.0
acboe.net,202,7332,18.0
www.jwp.k12.mn.us,202,7321,14.0
www.sartell.k12.mn.us,202,7165,18.0
www.flandreau.k12.sd.us,202,7092,18.0
www.tvusd.k12.ca.us,202,7060,18.0
www.sabine.school,202,7025,21.5
www.o-mschools.org,202,4805,16.0
www.laveenesd.org,202,4725,15.0
asdnh.org,202,4713,15.0
www.gemprep.org,202,4653,6.0
www.usd506.org,202,4631,13.0
www.usd402.com,202,4508,12.5
ecsc.k12.in.us,202,4182,12.5
www.lovingschools.com,202,4148,11.0
www.branchburg.k12.nj.us,202,4142,14.0
www.nmschoolforthearts.org,202,4061,11.5
www.ccboc.com,202,4019,7.0
www.luesd.k12.ca.us,202,3977,14.0
www.bagley.k12.mn.us,202,3906,9.0
www.shepherd.k12.mt.us,202,3904,9.0
www.nccvotech.com,202,3891,8.0
www.wusd.org,202,3847,8.0
hackensackschools.org,202,3484,9.0
www.calistogaschools.org,202,3402,12.0
www2.cusdk12.org,202,3374,5.0
www.oneontacsd.org,202,3340,8.0
www.addisoncsd.org,202,3298,7.0
www.strideacademy.org,202,3211,11.5
www.rutland.k12.sd.us,202,3129,10.0
sheridan.k12.mt.us,202,3103,6.0
www.harrisburgdistrict41-2.org,202,2653,6.0
www.iroquois.k12.sd.us,202,2650,5.0
www.abqse.org,202,2548,9.5
www.weld8.org,202,2532,7.0
www.naturallygrownkids.org,202,2521,11.0
jpaultayloracademy.org,202,2499,10.0
www.poyenschool.com,202,2448,8.0
kenesawschools.org,202,2395,6.0
www.parkcityschools.org,202,2305,8.0
www.henry.k12.sd.us,202,2146,4.0
www.colheights.k12.mn.us,202,2117,5.5
www.laurens-marathon.k12.ia.us,202,2088,5.0
www.means-gwh.org,202,2083,7.0
www.leicester.k12.ma.us,202,2059,5.0
www.lindenschools.org,202,1035,2.0
lebanonct.org,202,954,3.0
www.createacademy.org,202,847,2.0
www.idcs.org,202,801,2.0
www.nolacollegeprep.org,202,718,2.0
www.pettisr12.k12.mo.us,202,674,2.0
inksterprep.org,202,664,2.0
veritascommunityschool.org,202,620,1.0
www.upelementary.org,202,572,1.0
www.auburn.k12.ca.us,202,555,2.0
ciceroprep.greatheartsamerica.org,202,544,1.0
lighthouse-academies.org,202,315,1.0
www.universalfamilyofschools.org,202,207,0.0
aberdeen.com,202,178,0.0
www.rcas.org,202,27185,74.5
www.rescueusd.org,202,5159,18.0
www.desotoschools.com,202,5019,17.0
www.westminsterpublicschools.org,202,5874,14.0
www.w-delaware.k12.ia.us,202,5826,11.5
www.eusd.org,202,5651,23.0
www.lowvilleacademy.org,202,5355,15.0
www.lchsrailers.org,202,6070,17.0
www.basised.com,202,6318,18.0
www.wilber-clatonia.org,202,6990,25.0
www.qvsd.org,202,8651,28.5
www.southfieldk12.org,202,3777,9.0
www.greenhills.org,202,1997,7.0
www.thompsonfalls.net,202,1971,6.0
www.oakparkschools.org,202,1856,4.0
www.aguafria.org,202,2988,10.0
www.hartshorne.k12.ok.us,202,1822,5.0
www.chicousd.org,202,6854,25.5
www.tridel.k12.sd.us,202,1632,3.0
www.southbutler.org,202,3657,8.0
www.bcraiders.com,202,4272,12.5
www.fayettesch.org,202,6800,28.0
www.hancockpublicschools.org,202,4821,16.0
www.napoleon.k12.nd.us,202,3612,12.0
www.grantschoolcougars.com,202,1981,6.0
www.pusd.us,202,2862,7.5
www.lyoncsd.org,202,7876,23.0
www.lakecountyschools.net,202,1304,3.0
www.jrladetroit.com,202,2674,7.0
www.eatontown.org,202,1094,3.0
www.thomasedison.charter.k12.de.us,202,1962,5.0
www.macsk8.org,202,1061,1.0
www.d155.org,202,5700,19.0
www.manistiqueschools.org,202,6341,12.5
www.lee.k12.al.us,202,5585,15.0
www.tyrrell.k12.nc.us,202,1813,4.0
www.ccsd21.org,202,6021,20.0
www.durandbulldogs.com,202,6434,23.0
www.paterson.k12.nj.us,202,1540,3.0
www.farwellschools.net,202,5660,16.0
www.globeschools.org,202,5646,17.0
fenton.com,202,1260,2.0
www.pageschools.org,202,5930,19.0
www.rcw.k12.mn.us,202,6083,12.5
www.svrsu.org,202,1513,5.0
www.marshall.k12.mi.us,202,2965,5.0
www.hardingfinearts.org,202,6268,20.5
www.primeroschool.org,202,1604,4.0
www.sau81.org,202,5843,17.0
www.zpsd.org,202,2909,7.0
www.oceancityschools.org,202,2035,5.0
www.aspiraacademy.org,202,6414,22.0
www.howellschools.com,202,22440,73.0
www.basisdc.org,202,1311,3.5
www.solake.org,202,6076,23.0
www.willowspringsschool.com,202,3802,9.0
www.mpesd.org,202,1856,7.0
www.englewoodschools.net,202,4856,18.5
www.whitesulphur.k12.mt.us,202,1814,2.0
www.kingsville.k12.mo.us,202,5082,15.5
www.risco.k12.mo.us,202,5712,16.5
www.ndaviess.k12.in.us,202,5971,14.5
www.positiveoutcomescs.org,202,1160,2.0
www.district106.net,202,5022,19.5
www.sau57.org,202,5983,14.0
www.phillyscholars.org,202,1207,5.0
www.westminsterccs.org,202,1563,6.0
www.fortmillschools.org,201,27370,81.0
www.carteretcountyschools.org,201,20810,73.0
www.lebanon.k12.mo.us,201,19500,62.0
www.littlemiamischools.com,201,18766,59.0
www.usd385.org,201,18544,68.0
www.brocktonpublicschools.com,201,17887,64.0
www.bbchs.org,201,17601,55.0
www.forestlake.k12.mn.us,201,17469,61.0
www.airportschools.com,201,17347,51.0
www.bhbl.org,201,17204,53.0
www.mvusd.net,201,16176,62.0
hamiltoncityschools.com,201,15941,37.0
www.hse.k12.in.us,201,15476,44.0
www.biglake.k12.mn.us,201,15262,40.0
www.usd261.com,201,14519,41.0
www.rcscsd.org,201,14294,53.0
www.hamilton-local.k12.oh.us,201,13586,41.0
www.foresthills.edu,201,12094,34.0
aj81.net,201,11941,47.0
www.oxfordprep.org,201,11918,57.0
www.twinriversusd.org,201,10972,39.0
www.harlemvillageacademies.org,201,10674,8.0
www.hendricks.k12.in.us,201,10651,55.0
adc.d211.org,201,10141,23.0
www.taconichills.k12.ny.us,201,9554,29.0
www.rlasd.net,201,9075,23.0
www.westonka.k12.mn.us,201,8906,31.0
www.fuhsd.org,201,8856,33.0
www.vertusschool.org,201,8781,16.0
www.polandcs.org,201,8556,26.0
d12bobcats.org,201,8549,37.0
www.tcusd3.org,201,8502,27.0
eastsideartsacademy.constellationschools.com,201,8364,27.0
www.rrgsd.org,201,8361,26.0
www.edenpr.k12.mn.us,201,8330,25.0
www.easternhancock.org,201,8247,23.0
www.naschools.net,201,7931,26.0
www.wolcottps.org,201,7928,28.0
www.bladen.k12.nc.us,201,7384,19.0
www.srcs.k12.ca.us,201,7259,26.0
www.eths.k12.il.us,201,7107,11.0
www.ppacs.org,201,7089,22.0
www.oleanschools.org,201,7061,13.0
www.usd358.com,201,4767,19.0
loganview.org,201,4717,8.0
www.harvardcardinals.org,201,4602,13.0
www.middleboro.k12.ma.us,201,4490,7.0
www.theprojectschool.org,201,4483,14.0
www.riverbendschools.org,201,4451,9.0
www.northbrook28.net,201,4427,11.0
www.harborps.org,201,4176,15.0
www.willsborocsd.org,201,4147,11.0
www.millerschools.org,201,4024,16.0
www.slcs.us,201,3963,7.0
www.inspiredteachingschool.org,201,3919,17.0
midland.k12.ar.us,201,3875,11.0
www.arapahoewarriors.org,201,3838,11.0
www.grundyr5.k12.mo.us,201,3831,7.0
www.hollis328.net,201,3830,15.0
www.arthurcountywolves.org,201,3820,13.0
www.brightlocalschools.com,201,3537,11.0
www.usd492.org,201,3526,11.0
www.kamiah.org,201,3510,8.0
www.kingsland.k12.mn.us,201,3388,10.0
www.qeschools.org,201,3362,12.0
www.biaschool.org,201,3341,14.0
www.hsbschools.org,201,3331,11.0
www.ecusd.info,201,3318,8.0
www.tuckerton.k12.nj.us,201,3289,10.0
www.soaringheightscharterschool.com,201,3262,13.0
www.sussexcharter.org,201,3248,12.0
www.centinela.k12.ca.us,201,3180,13.0
www.ww-p.org,201,3175,8.0
www.rsu4.org,201,3135,10.0
www.plusd.org,201,2635,8.0
www.santeesd.net,201,2622,4.0
www.nadaburgsd.org,201,2458,8.0
www.keota.k12.ia.us,201,2410,5.0
www.mvschool.org,201,2371,4.0
www.d103.org,201,2342,6.0
www.williston.k12.sc.us,201,2341,7.0
www.fjuhsd.org,201,2280,7.0
www.friendshipacademy.org,201,2280,7.0
www.d114.org,201,2171,7.0
www.andescentral.k12.sd.us,201,2136,6.0
successacademysb.com,201,2102,6.0
www.collegiateacademies.org,201,2061,4.0
www.entiatschools.org,201,913,2.0
plt3.org,201,875,2.0
www.hadleyschools.org,201,840,2.0
www.smusd.us,201,817,2.0
www.morristowneld75.org,201,769,3.0
www.lighthouse-academies.org,201,734,2.0
www.reachingallminds.com,201,587,1.0
sequoiaschools.org,201,287,1.0
www.nb27.org,201,5202,22.0
www.msddecatur.k12.in.us,201,6213,18.0
www.mpswolverines.com,201,4936,13.0
www.willmar.k12.mn.us,201,5808,16.0
www.olatheschools.com,201,31445,78.0
www.hamadyhawks.net,201,5608,15.0
amherstbroncos.org,201,6710,22.0
www.mamkschools.org,201,9320,21.0
www.nplainfield.org,201,2040,7.0
www.gccsd.k12.ia.us,201,3031,8.0
www.district8nd.com,201,1935,5.0
www.slcusd.org,201,1804,5.0
www.kadoka.k12.sd.us,201,3679,7.0
www.arcohe.net,201,2846,10.0
www.edgewaterschools.org,201,1633,5.0
www.quitman.k12.ga.us,201,3656,8.0
globaltech.geeacademies.net,201,1778,5.0
www.bps-ok.org,201,11583,35.0
www.liberty.k12.az.us,201,1592,4.0
shcsd.org,201,3622,8.0
www.clarkschools.org,201,1568,3.0
www.vidacharterschool.com,201,1854,6.0
www.luhsd.k12.ca.us,201,3584,11.0
www.steamacademyakron.org,201,1411,4.0
www.fairfield.k12.in.us,201,5795,18.0
www.truman.k12.mn.us,201,2742,9.0
www.optionsined.org,201,2669,6.0
www.netcongschool.org,201,2965,10.0
kcia.us,201,4846,21.0
www.ccpsonline.net,201,3697,9.0
stepstoneacademy.org,201,1262,6.0
www.usd509.org,201,2930,10.0
www.franklin.k12.ma.us,201,2822,6.0
www.maspublicschools.com,201,6492,22.0
www.usd267.com,201,6017,15.0
www.goldencityschools.com,201,5364,16.0
www.monroe70.org,201,6474,22.0
redwing.k12.mn.us,201,6028,15.0
www.deemack.org,201,6310,15.0
www.adair.k12.ky.us,201,5088,8.0
www.roselleschools.org,201,3073,9.0
www.pioneerschools.org,201,6098,16.0
woodlawnschools.org,201,5403,14.0
www.barnescountynorth.k12.nd.us,201,4854,11.0
www.puxico.k12.mo.us,201,5308,14.0
www.buffaloschools.org,201,5624,15.0
www.eastonschools.org,201,3739,10.0
pleasantonbulldogs.org,201,6478,12.0
www.zr188.org,201,5526,22.0
morleystanwood.org,201,5290,17.0
www.fowlerschools.net,201,1809,4.0
www.vp.k12.mo.us,201,6415,24.0
www.durangoschools.org,201,3016,8.0
encorelearning.org,201,1336,5.0
www.newcountryschool.com,201,3596,14.0
uncw.edu,201,1477,6.0
www.delphoscityschools.org,201,8566,34.0
www.muncie.k12.in.us,201,6418,23.0
www.cleburneschools.net,201,6582,18.0
www.franklincityschools.com,201,7909,25.0
www.jamestown.k12.nd.us,201,3806,10.0
www.crosscountyschools.org,201,4356,7.0
www.maywood89.org,201,1117,2.0
www.morrisjeffschool.org,201,3763,12.0
www.ltsd.k12.pa.us,201,3710,11.0
www.huntsmen.org,201,4829,11.0
www.geschools.com,201,5201,17.0
www.paulrbrownleadership.com,201,3003,11.0
www.eastwindsorregionalschools.com,201,8596,26.0
www.elizabethschooldistrict.org,201,6650,22.0
www.nps.org,201,5561,18.0
district146.org,201,3755,11.0
www.wcsnc.org,201,1899,5.0
www.springvillegi.org,201,3618,8.0
www.odellschool.org,201,1535,4.0
www.ipsb.net,201,3064,7.0
www.hcsd.k12.ca.us,201,1765,7.0
www.lakelandlakers.org,201,2794,8.0
www.centercitypcs.org,201,1151,4.0
www.howell.k12.nj.us,201,4347,9.0
www.anamosa.k12.ia.us,201,4336,9.0
www.goodingschools.org,201,5007,18.0
www.new-miami.k12.oh.us,201,1165,3.0
www.sumel.k12.ca.us,201,1739,7.0
www.mcdowell.k12.nc.us,201,7720,19.0
www.masonohioschools.com,200,37561,147.0
www.chino.k12.ca.us,200,21831,54.5
www.perryschools.org,200,21186,68.0
www.district279.org,200,18369,69.0
www.montytech.net,200,18341,65.0
ohlsd.us,200,18272,68.0
www.elkriver.k12.mn.us,200,17643,50.5
www.waconia.k12.mn.us,200,17570,62.5
www.district158.org,200,17315,51.5
www.fraser.k12.mi.us,200,17273,60.5
www.union.k12.mo.us,200,17086,63.5
www.randolph.k12.nc.us,200,16360,53.5
www.valleyviewsd.org,200,16166,52.5
www.middletowncityschools.com,200,16090,44.0
www.biloxischools.net,200,15430,46.0
www.minnewaska.k12.mn.us,200,15116,73.5
www.hesperiausd.org,200,14813,50.5
www.epulaski.k12.in.us,200,14689,61.5
www.clover.k12.sc.us,200,14197,36.5
www.jefcoed.com,200,13572,41.0
www.joplinschools.org,200,13414,37.0
www.bpcsd.org,200,13390,53.0
www.yadkin.k12.nc.us,200,13381,45.5
www.r-pschools.com,200,13227,52.0
www.guilderlandschools.org,200,13033,47.0
www.smithtec.org,200,12619,28.0
www.dcinternationalschool.org,200,12451,48.5
www.nvknights.org,200,12435,65.5
www.hastings.k12.mn.us,200,12396,39.5
www.smithcountyschools.net,200,12160,32.5
www.wasd.org,200,12097,31.0
www.illinibluffs.com,200,11731,49.5
loganhocking.k12.oh.us,200,11696,37.5
www.newtrier.k12.il.us,200,11677,35.5
www.threeriversschools.org,200,11462,47.0
www.slps.org,200,11104,31.0
www.ncsd.k12.mo.us,200,10626,43.5
www.chicopeeps.org,200,10270,8.0
www.ecesd.org,200,9999,38.0
www.fillmorecsd.org,200,9830,23.0
www.perkinsschools.org,200,9583,30.0
www.morton709.org,200,9475,24.5
www.crhsd.org,200,9446,30.5
www.alexandriacentral.org,200,9195,31.0
www.duneland.k12.in.us,200,9006,20.5
muskegonpublicschools.org,200,8951,25.5
www.apswarriors.com,200,8783,32.5
www.acadianacharter.org,200,8751,37.0
www.nn.k12.in.us,200,8725,30.0
www.williamstown.kyschools.us,200,8716,24.0
www.dcsedu.com,200,8685,24.0
www.mesd.us,200,8675,35.0
www.adirondackcsd.org,200,8510,28.0
www.hillsboroschools.net,200,8501,26.0
www.johnsonbrockeagles.org,200,8493,22.0
www.avdistrict.org,200,8286,31.0
gainesvillebulldogs.com,200,8207,26.0
www.spalding.k12.ga.us,200,8178,18.5
www.gblions.org,200,8148,29.5
www.sd272.org,200,8140,23.5
mcncschools.org,200,8101,18.0
nls.k12.mn.us,200,8096,23.0
www.greenecsd.org,200,7991,24.0
www.olchs.org,200,7936,30.5
www.dusd.k12.az.us,200,7622,29.0
www.northernpottersd.org,200,7548,17.0
www.perucsd.org,200,7499,22.5
ottawaglandorf.org,200,7498,27.5
www.burbankusd.org,200,7395,19.0
www.evergreenpark.org,200,7324,28.5
www.walkercountyschools.com,200,7188,14.0
columbuspreparatory.org,200,7038,24.0
merrillschools.org,200,7034,21.0
www.sailga.org,200,4637,17.0
ccsd.ms,200,4624,15.0
www.leroy.k12.mn.us,200,4605,12.0
www.busd.k12.ca.us,200,4604,17.5
rinimc.org,200,4572,12.0
maine207.org,200,4560,14.0
www.reedcityschools.org,200,4544,10.0
greenlandschools.k12.ar.us,200,4505,18.0
www.lahabraschools.org,200,4494,16.0
tinaavalon.k12.mo.us,200,4482,14.0
kelsoc-7.k12.mo.us,200,4427,17.0
www.pauldingschools.org,200,4376,16.0
www.sgusd.k12.ca.us,200,4204,18.0
www.rsu1.org,200,4069,11.0
www.northbergen.k12.nj.us,200,4012,15.0
www.rcoe.us,200,3986,16.0
www.drregional.org,200,3950,11.0
www.etc.k12.mi.us,200,3948,10.0
www.thelearningcommunity.com,200,3940,15.0
www.sanleandro.k12.ca.us,200,3912,15.0
www.schleswig.k12.ia.us,200,3890,15.0
www.sssd.k12.ca.us,200,3881,15.0
www.novinger.k12.mo.us,200,3859,7.0
www.wgschools.org,200,3515,10.0
www.nwphs.org,200,3496,15.0
www.weld-re1.k12.co.us,200,3493,14.0
www.phxschools.org,200,3451,11.0
www.gatewayhs.com,200,3443,10.0
www.florence.k12.sd.us,200,3434,13.0
www.cavesprings.k12.ok.us,200,3393,13.0
sheltonbulldogs.com,200,3384,12.0
www.robla.k12.ca.us,200,3366,15.0
www.flocrit.org,200,3357,14.0
www.macsnh.org,200,3285,11.5
www.academielafayette.org,200,3270,7.0
www.amityregion5.org,200,3262,9.0
www.conradschools.org,200,3165,8.0
www.district75.org,200,3148,11.0
www.rockwoodschools.org,200,3141,9.0
www.le-win.net,200,2623,4.0
www.svusd.k12.ca.us,200,2591,9.0
www.afiakc.org,200,2528,9.0
www.greatoakslegacy.org,200,2521,5.0
www.fuesd.org,200,2510,10.0
imagineprepcoolidge.com,200,2499,8.0
www.argosycollegiate.org,200,2418,10.0
www.prodeoacademy.org,200,2410,6.0
www.altarvalley.com,200,2343,9.0
www.usd413.org,200,2343,5.0
www.chowchillahigh.k12.ca.us,200,2311,6.0
www.aisdk12.org,200,2308,8.0
www.childrensaidcollegeprep.org,200,2288,10.0
www.cesarchavezschool.com,200,2253,7.0
www.komarekschool.org,200,2235,5.0
www.ellsworth.mntm.org,200,2231,6.0
bearcats.dadeville.k12.mo.us,200,2196,4.0
paulofreirecharterschool.org,200,2173,7.0
www.fourcornersmontessori.com,200,2156,6.0
richardsschool.k12.mo.us,200,2147,6.0
www.northstarcharter.org,200,2128,6.0
www.twainharteschool.com,200,2125,6.0
greensboroacademy.org,200,2096,4.0
www.plainviewschool.org,200,2058,8.0
www.trusd.org,200,999,3.0
www.philadelphiamontessori.org,200,971,3.5
www.agsd.us,200,913,2.0
www.bsd2.org,200,892,3.0
www.msdaz.org,200,876,3.0
www.cvatigers.com,200,759,2.0
www.woodlinschool.com,200,691,2.0
www.mtcs.org,200,690,2.0
www.msdwc.k12.in.us,200,676,0.0
www.greatlakesacademy.org,200,641,3.0
www.martinsville.k12.il.us,200,601,1.0
www.acyraz.org,200,588,2.0
www.slacs-phila.org,200,420,1.0
www.hickmanschools.org,200,317,0.0
edisonlearning.com,200,269,1.0
cumber.com,200,257,1.0
acaeast.com,200,219,0.5
www.lacimacharterschool.org,200,206,1.0
www.harrisburgpikehornets.com,200,118,0.0
www.eminence.k12.in.us,200,5244,22.5
www.usd320.com,200,5191,15.0
www.sundaleschool.com,200,5144,17.0
www.fhusd.org,200,6197,10.0
www.srvusd.net,200,5047,16.0
www.audubon.k12.ia.us,200,5044,8.0
lockwoodschool.org,200,5011,13.0
www.icsatlanta.org,200,5853,18.0
www.riverhead.net,200,5853,19.0
mcsk12nm.org,200,4949,10.0
www.oblongschools.net,200,4930,14.0
www.ccsd.ws,200,4917,18.0
najps.org,200,6178,15.0
ednakarr.inspirenolacharterschools.org,200,26846,33.0
www.hewlett-woodmere.net,200,6175,16.0
www.gkb.k12.in.us,200,6346,16.5
www.minidokaschools.org,200,6983,23.0
www.franklinhigh.com,200,3791,12.0
rville.k12.mo.us,200,1999,7.0
www.plattevalley.k12.co.us,200,6941,26.0
www.franklincountyschools.org,200,3770,12.5
www.ruidososchools.org,200,1973,6.0
archwaycicero.org,200,1956,6.0
www.mapleton.k12.nd.us,200,3035,7.5
www.mndcty.k12.mo.us,200,3011,12.0
www.carlisle.k12.ia.us,200,3011,6.0
www.creightonschools.org,200,3752,13.0
www.dunkirkcsd.org,200,4325,8.0
www.voorhees.k12.nj.us,200,10402,39.0
www.evertontigers.org,200,3717,11.0
www.brushy.k12.ok.us,200,3716,11.0
www.brcs.wnyric.org,200,6911,21.5
www.hiliners.org,200,9242,31.0
www.horizonyoungstown.org,200,3712,3.0
cornvilleregionalcharterschool.org,200,6869,18.5
greenville.k12.ok.us,200,1799,6.0
www.lin-wood.org,200,1620,4.0
www.battiest.k12.ok.us,200,4267,11.0
www.northeastcollegeprep.org,200,1709,7.0
www.brla.gov,200,1500,2.0
www.rayusd.org,200,2772,9.0
www.mptcs.org,200,1486,2.5
www.towpathtrailhigh.org,200,1478,6.0
www.snowpondartsacademy.org,200,3585,13.0
www.hermann.k12.mo.us,200,6863,21.0
www.usd364.org,200,2746,7.0
www.richmond.k12.mo.us,200,6208,17.0
www.stdavidschools.org,200,1394,4.0
www.irene-wakonda.k12.sd.us,200,3713,9.0
www.maercker.org,200,1308,4.0
www.dncsd.org,200,2755,6.5
www.hccs-sabis.net,200,3812,17.0
www.middletownschools.org,200,1277,1.0
www.queencity.edu,200,1249,5.0
www.havenacademy.org,200,2734,10.0
www.valdezcityschools.org,200,1375,3.0
www.colman-egan.k12.sd.us,200,5836,20.0
www.almadarte.org,200,1435,5.0
www.ycoe.org,200,1375,3.0
www.alexandervalleyusd.org,200,1048,2.0
www.oxnardsd.org,200,6975,23.0
www.scoe.org,200,5133,13.0
www.arps.org,200,1375,3.0
artcollegeprep.org,200,6075,21.5
www.rugby.k12.nd.us,200,5484,10.0
www.wyomingcityschools.org,200,6557,23.0
selmacityschools.org,200,3015,7.0
www.almacardinals.org,200,5232,14.0
www.maxwellschools.org,200,2690,9.0
www.tcsc.k12.in.us,200,5922,16.0
www.hillviewmontessori.org,200,2690,8.0
www.nettletonschools.com,200,1844,4.0
www.kelliher.k12.mn.us,200,6459,21.5
www.cameron.k12.mo.us,200,6194,22.0
www.tworiverscommunityschool.net,200,1975,7.0
www.millstone.k12.nj.us,200,6019,19.0
www.usd411.org,200,6614,24.0
www.losnietos.k12.ca.us,200,5275,11.0
www.gaylordschools.com,200,6097,18.0
www.fort-yates.k12.nd.us,200,1432,6.0
www.parmaschools.org,200,6703,21.0
alamosa.k12.co.us,200,5453,18.5
www.epsd.us,200,6898,23.5
www.danville118.org,200,5224,15.5
www.fcoe.org,200,3073,11.0
www.atlanticiaschools.org,200,4346,14.0
www.pancent.org,200,5905,22.5
www.annistonschools.com,200,6735,23.5
www.pcsst.org,200,1153,2.0
www.clintonpublic.org,200,5065,10.0
www.meposchools.org,200,7803,16.5
www.braham.k12.mn.us,200,6835,15.5
www.bostonrenaissance.org,200,1937,7.0
www.reynolds.k12.pa.us,200,5149,17.0
www.sgfcsd.org,200,23055,81.5
www.paris.kyschools.us,200,4909,13.0
www.wboe.org,200,7656,36.0
jeffersonsd251.org,200,11044,30.0
northpanolaschools.org,200,5721,12.5
www.bergenfield.org,200,10367,42.0
www.glendaleprep.org,200,1326,3.0
www.enfieldschools.org,200,3745,8.5
commongroundct.org,200,2911,11.0
reading.k12.ma.us,200,1197,2.0
www.cgbroncos.org,200,6515,20.5
peoplesprepnewark.org,200,1692,5.0
www.brooklyn.k12.oh.us,200,5945,26.5
usd116.org,200,6088,19.0
www.awrsd.org,200,2835,8.0
www.usd401.com,200,2950,9.0
www.aldocs.org,200,3638,12.0
www.littletonpublicschools.net,200,9272,29.0
www.old-fort.k12.oh.us,200,6770,15.0
www.ballardr2.net,200,1770,5.0
www.cooperstowncs.org,200,5216,9.0
www.corvallis.k12.mt.us,200,5459,17.5
www.jhs.k12.mt.us,200,4268,13.0
www.dobsonacademy.org,200,1615,3.0
renewschools.org,200,1737,4.0
www.pburgsd.net,199,31986,132.0
www.mtplcsd.org,199,29145,40.0
www.kpschools.com,199,27801,96.0
boe.merc.k12.wv.us,199,20281,71.0
www.eastorange.k12.nj.us,199,19997,9.0
www.bufordcityschools.org,199,19677,79.0
www.hcbe.net,199,19352,56.0
www.auburnschools.org,199,19320,75.0
www.usd231.com,199,18945,61.0
oneclay.net,199,18275,52.0
www.kipp.org,199,17757,16.0
www.esmschools.org,199,17632,74.0
www.brookvilleschools.org,199,16794,78.0
www.niskyschools.org,199,16488,72.0
www.gfsd.org,199,16003,59.0
www.acpsd.net,199,15882,51.0
www.york.k12.sc.us,199,15669,47.0
www.psdschools.org,199,15300,44.0
www.minsterschools.org,199,15120,85.0
www.waverly.k12.oh.us,199,14829,56.0
www.oconee.k12.sc.us,199,14458,49.0
www.redclayschools.com,199,13943,30.0
www.kcsdschools.net,199,13654,36.0
www.newulm.k12.mn.us,199,13144,53.0
www.anderson5.net,199,13138,48.0
dracutps.org,199,13118,42.0
www.reavisd220.org,199,13017,50.0
sd54.org,199,12970,39.0
www.mcacademy.com,199,12599,63.0
www.edina.k12.mn.us,199,12548,35.0
www.minnetonka.k12.mn.us,199,12544,34.0
www.homercentral.org,199,12351,43.0
www.lee.k12.nc.us,199,12286,47.0
www.pinkertonacademy.net,199,12097,27.0
www.maccray.k12.mn.us,199,11892,39.0
www.bethalto.org,199,11864,31.0
www.williamsvillek12.org,199,11846,35.0
www.northeastern.k12.oh.us,199,11809,50.0
